memberid,schemeid,levelid,sec_type,sec_parameter,created,updated,group_sec_parameter
15702,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T13:21:02.836717Z,2023-11-14T13:21:02.836717Z,Active-People
12291,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T09:45:07.473956Z,2023-11-14T09:45:07.473956Z,Active-People
11811,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T09:28:46.939315Z,2023-11-14T09:28:46.939315Z,Active-People
11400,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T09:10:45.832446Z,2023-11-14T09:10:45.832446Z,Active-People
13614,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T10:33:02.271991Z,2023-11-14T10:33:02.271991Z,Active-People
11544,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T09:15:34.574082Z,2023-11-14T09:15:34.574082Z,Active-People
14934,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T12:12:59.617298Z,2023-11-14T12:12:59.617298Z,Active-People
12966,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T10:10:18.855374Z,2023-11-14T10:10:18.855374Z,Active-People
14364,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T11:23:08.140982Z,2023-11-14T11:23:08.140982Z,Active-People
13938,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T10:46:19.62565Z,2023-11-14T10:46:19.62565Z,Active-People
15222,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T12:34:16.570097Z,2023-11-14T12:34:16.570097Z,Active-People
12018,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T09:36:07.726675Z,2023-11-14T09:36:07.726675Z,Active-People
12687,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T10:00:18.267146Z,2023-11-14T10:00:18.267146Z,Active-People
10298,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T08:27:18.109631Z,2023-11-14T08:27:18.109631Z,Active-People
14943,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T12:13:25.769244Z,2023-11-14T12:13:25.769244Z,Active-People
10613,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T08:40:56.730973Z,2023-11-14T08:40:56.730973Z,Active-People
10092,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T08:18:34.43049Z,2023-11-14T08:18:34.43049Z,Active-People
12300,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T09:45:42.609243Z,2023-11-14T09:45:42.609243Z,Active-People
14373,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T11:24:45.329887Z,2023-11-14T11:24:45.329887Z,Active-People
13623,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T10:33:33.362712Z,2023-11-14T10:33:33.362712Z,Active-People
10146,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T08:21:03.531088Z,2023-11-14T08:21:03.531088Z,Active-People
13380,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T10:24:36.561558Z,2023-11-14T10:24:36.561558Z,Active-People
14952,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T12:13:51.82144Z,2023-11-14T12:13:51.82144Z,Active-People
13947,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T10:46:50.112593Z,2023-11-14T10:46:50.112593Z,Active-People
10442,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T08:32:36.433529Z,2023-11-14T08:32:36.433529Z,Active-People
11667,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T09:20:52.34902Z,2023-11-14T09:20:52.34902Z,Active-People
10901,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T08:52:15.104962Z,2023-11-14T08:52:15.104962Z,Active-People
13200,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T10:18:05.033542Z,2023-11-14T10:18:05.033542Z,Active-People
11036,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T08:57:33.593718Z,2023-11-14T08:57:33.593718Z,Active-People
14382,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T11:25:14.051656Z,2023-11-14T11:25:14.051656Z,Active-People
14961,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T12:14:53.663986Z,2023-11-14T12:14:53.663986Z,Active-People
11820,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T09:28:50.073995Z,2023-11-14T09:28:50.073995Z,Active-People
10559,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T08:38:36.779291Z,2023-11-14T08:38:36.779291Z,Active-People
12309,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T09:46:06.098884Z,2023-11-14T09:46:06.098884Z,Active-People
12027,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T09:36:24.48414Z,2023-11-14T09:36:24.48414Z,Active-People
13074,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T10:14:25.923422Z,2023-11-14T10:14:25.923422Z,Active-People
12894,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T10:07:50.249551Z,2023-11-14T10:07:50.249551Z,Active-People
10101,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T08:18:49.918566Z,2023-11-14T08:18:49.918566Z,Active-People
14970,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T12:15:49.994107Z,2023-11-14T12:15:49.994107Z,Active-People
13956,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T10:47:03.916252Z,2023-11-14T10:47:03.916252Z,Active-People
14391,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T11:26:54.206552Z,2023-11-14T11:26:54.206552Z,Active-People
13632,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T10:34:01.812784Z,2023-11-14T10:34:01.812784Z,Active-People
10334,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T08:28:49.427022Z,2023-11-14T08:28:49.427022Z,Active-People
10074,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T08:18:00.265129Z,2023-11-14T08:18:00.265129Z,Active-People
15465,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T12:53:26.438712Z,2023-11-14T12:53:26.438712Z,Active-People
11463,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T09:13:08.752042Z,2023-11-14T09:13:08.752042Z,Active-People
14979,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T12:16:08.35549Z,2023-11-14T12:16:08.35549Z,Active-People
10379,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T08:30:10.16615Z,2023-11-14T08:30:10.16615Z,Active-People
13389,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T10:25:05.586407Z,2023-11-14T10:25:05.586407Z,Active-People
10802,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T08:48:16.144519Z,2023-11-14T08:48:16.144519Z,Active-People
14400,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T11:27:09.489033Z,2023-11-14T11:27:09.489033Z,Active-People
11319,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T09:07:07.404955Z,2023-11-14T09:07:07.404955Z,Active-People
15294,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T12:40:18.766511Z,2023-11-14T12:40:18.766511Z,Active-People
13965,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T10:47:26.659279Z,2023-11-14T10:47:26.659279Z,Active-People
14988,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T12:17:21.670293Z,2023-11-14T12:17:21.670293Z,Active-People
12036,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T09:36:43.942163Z,2023-11-14T09:36:43.942163Z,Active-People
10730,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T08:45:27.790938Z,2023-11-14T08:45:27.790938Z,Active-People
11553,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T09:16:04.992692Z,2023-11-14T09:16:04.992692Z,Active-People
11829,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T09:29:14.226625Z,2023-11-14T09:29:14.226625Z,Active-People
12795,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T10:03:48.044201Z,2023-11-14T10:03:48.044201Z,Active-People
15285,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T12:39:21.954771Z,2023-11-14T12:39:21.954771Z,Active-People
14409,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T11:28:19.408366Z,2023-11-14T11:28:19.408366Z,Active-People
14997,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T12:17:47.728487Z,2023-11-14T12:17:47.728487Z,Active-People
13641,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T10:34:11.616005Z,2023-11-14T10:34:11.616005Z,Active-People
13209,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T10:18:43.083108Z,2023-11-14T10:18:43.083108Z,Active-People
15249,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T12:37:12.560641Z,2023-11-14T12:37:12.560641Z,Active-People
13974,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T10:48:04.847978Z,2023-11-14T10:48:04.847978Z,Active-People
12327,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T09:46:56.209909Z,2023-11-14T09:46:56.209909Z,Active-People
15132,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T12:27:05.726269Z,2023-11-14T12:27:05.726269Z,Active-People
10685,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T08:43:40.246562Z,2023-11-14T08:43:40.246562Z,Active-People
15006,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T12:18:33.002884Z,2023-11-14T12:18:33.002884Z,Active-People
10910,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T08:52:40.655396Z,2023-11-14T08:52:40.655396Z,Active-People
12975,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T10:10:51.0172Z,2023-11-14T10:10:51.0172Z,Active-People
14418,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T11:28:42.684331Z,2023-11-14T11:28:42.684331Z,Active-People
13398,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T10:25:29.752668Z,2023-11-14T10:25:29.752668Z,Active-People
11676,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T09:21:27.705095Z,2023-11-14T09:21:27.705095Z,Active-People
12045,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T09:36:52.650991Z,2023-11-14T09:36:52.650991Z,Active-People
12840,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T10:05:25.479696Z,2023-11-14T10:05:25.479696Z,Active-People
15015,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T12:18:51.346732Z,2023-11-14T12:18:51.346732Z,Active-People
13650,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T10:34:32.108672Z,2023-11-14T10:34:32.108672Z,Active-People
11355,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T09:08:29.105025Z,2023-11-14T09:08:29.105025Z,Active-People
11045,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T08:57:57.228543Z,2023-11-14T08:57:57.228543Z,Active-People
13983,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T10:48:16.959027Z,2023-11-14T10:48:16.959027Z,Active-People
14427,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T11:30:09.959256Z,2023-11-14T11:30:09.959256Z,Active-People
12336,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T09:47:21.603263Z,2023-11-14T09:47:21.603263Z,Active-People
15657,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T13:14:40.911278Z,2023-11-14T13:14:40.911278Z,Active-People
15024,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T12:19:29.559313Z,2023-11-14T12:19:29.559313Z,Active-People
15594,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T13:07:22.92833Z,2023-11-14T13:07:22.92833Z,Active-People
11838,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T09:29:30.780849Z,2023-11-14T09:29:30.780849Z,Active-People
12723,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T10:01:18.470557Z,2023-11-14T10:01:18.470557Z,Active-People
13218,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T10:19:05.462731Z,2023-11-14T10:19:05.462731Z,Active-People
11292,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T09:06:07.132386Z,2023-11-14T09:06:07.132386Z,Active-People
13407,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T10:25:42.798044Z,2023-11-14T10:25:42.798044Z,Active-People
14436,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T11:31:09.221624Z,2023-11-14T11:31:09.221624Z,Active-People
13992,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T10:48:43.689886Z,2023-11-14T10:48:43.689886Z,Active-People
13659,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T10:34:54.92581Z,2023-11-14T10:34:54.92581Z,Active-People
12054,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T09:37:05.106368Z,2023-11-14T09:37:05.106368Z,Active-People
15114,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T12:26:18.517986Z,2023-11-14T12:26:18.517986Z,Active-People
13083,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T10:14:30.411265Z,2023-11-14T10:14:30.411265Z,Active-People
11562,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T09:16:30.373391Z,2023-11-14T09:16:30.373391Z,Active-People
15648,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T13:14:07.32317Z,2023-11-14T13:14:07.32317Z,Active-People
15105,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T12:25:22.872986Z,2023-11-14T12:25:22.872986Z,Active-People
11409,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T09:10:48.306466Z,2023-11-14T09:10:48.306466Z,Active-People
15042,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T12:20:39.554105Z,2023-11-14T12:20:39.554105Z,Active-People
14445,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T11:31:54.4158Z,2023-11-14T11:31:54.4158Z,Active-People
10811,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T08:48:19.093766Z,2023-11-14T08:48:19.093766Z,Active-People
11472,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T09:13:16.215601Z,2023-11-14T09:13:16.215601Z,Active-People
14001,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T10:49:02.67656Z,2023-11-14T10:49:02.67656Z,Active-People
11685,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T09:21:58.610947Z,2023-11-14T09:21:58.610947Z,Active-People
12345,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T09:47:26.700615Z,2023-11-14T09:47:26.700615Z,Active-People
12903,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T10:07:54.032261Z,2023-11-14T10:07:54.032261Z,Active-People
15051,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T12:21:07.941113Z,2023-11-14T12:21:07.941113Z,Active-People
10919,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T08:53:10.56004Z,2023-11-14T08:53:10.56004Z,Active-People
11847,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T09:29:42.342467Z,2023-11-14T09:29:42.342467Z,Active-People
14454,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T11:32:06.085938Z,2023-11-14T11:32:06.085938Z,Active-People
13668,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T10:35:02.358572Z,2023-11-14T10:35:02.358572Z,Active-People
10451,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T08:33:46.141864Z,2023-11-14T08:33:46.141864Z,Active-People
12984,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T10:10:58.284948Z,2023-11-14T10:10:58.284948Z,Active-People
12063,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T09:37:24.7314Z,2023-11-14T09:37:24.7314Z,Active-People
15060,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T12:21:32.896282Z,2023-11-14T12:21:32.896282Z,Active-People
13416,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T10:25:57.065902Z,2023-11-14T10:25:57.065902Z,Active-People
13227,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T10:19:35.316291Z,2023-11-14T10:19:35.316291Z,Active-People
11054,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T08:58:04.261644Z,2023-11-14T08:58:04.261644Z,Active-People
14010,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T10:49:17.459498Z,2023-11-14T10:49:17.459498Z,Active-People
10541,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T08:37:48.95563Z,2023-11-14T08:37:48.95563Z,Active-People
12354,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T09:47:51.063676Z,2023-11-14T09:47:51.063676Z,Active-People
14463,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T11:33:06.481535Z,2023-11-14T11:33:06.481535Z,Active-People
15069,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T12:22:01.039655Z,2023-11-14T12:22:01.039655Z,Active-People
10280,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T08:26:14.411206Z,2023-11-14T08:26:14.411206Z,Active-People
10649,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T08:42:32.063678Z,2023-11-14T08:42:32.063678Z,Active-People
12741,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T10:01:50.312285Z,2023-11-14T10:01:50.312285Z,Active-People
10128,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T08:19:59.219924Z,2023-11-14T08:19:59.219924Z,Active-People
10388,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T08:30:45.870444Z,2023-11-14T08:30:45.870444Z,Active-People
13677,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T10:35:31.424262Z,2023-11-14T10:35:31.424262Z,Active-People
15447,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T12:52:13.296369Z,2023-11-14T12:52:13.296369Z,Active-People
15078,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T12:23:36.416275Z,2023-11-14T12:23:36.416275Z,Active-People
14472,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T11:34:07.238554Z,2023-11-14T11:34:07.238554Z,Active-People
15684,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T13:17:26.075827Z,2023-11-14T13:17:26.075827Z,Active-People
14019,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T10:49:58.51388Z,2023-11-14T10:49:58.51388Z,Active-People
13092,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T10:14:50.115897Z,2023-11-14T10:14:50.115897Z,Active-People
12072,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T09:37:36.850132Z,2023-11-14T09:37:36.850132Z,Active-People
12363,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T09:47:58.519459Z,2023-11-14T09:47:58.519459Z,Active-People
10739,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T08:45:47.1063Z,2023-11-14T08:45:47.1063Z,Active-People
15087,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T12:24:08.494905Z,2023-11-14T12:24:08.494905Z,Active-People
11856,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T09:30:11.813769Z,2023-11-14T09:30:11.813769Z,Active-People
13425,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T10:26:28.923934Z,2023-11-14T10:26:28.923934Z,Active-People
10550,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T08:38:01.407828Z,2023-11-14T08:38:01.407828Z,Active-People
14481,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T11:35:54.197741Z,2023-11-14T11:35:54.197741Z,Active-People
11694,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T09:22:33.512665Z,2023-11-14T09:22:33.512665Z,Active-People
11571,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T09:17:01.379391Z,2023-11-14T09:17:01.379391Z,Active-People
14028,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T10:50:08.942968Z,2023-11-14T10:50:08.942968Z,Active-People
15096,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T12:24:21.774053Z,2023-11-14T12:24:21.774053Z,Active-People
15519,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T12:58:53.871117Z,2023-11-14T12:58:53.871117Z,Active-People
10343,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T08:29:15.741456Z,2023-11-14T08:29:15.741456Z,Active-People
11063,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T08:58:38.199785Z,2023-11-14T08:58:38.199785Z,Active-People
10928,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T08:53:13.460599Z,2023-11-14T08:53:13.460599Z,Active-People
15204,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T12:33:30.87218Z,2023-11-14T12:33:30.87218Z,Active-People
12372,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T09:48:21.892364Z,2023-11-14T09:48:21.892364Z,Active-People
14490,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T11:36:14.766434Z,2023-11-14T11:36:14.766434Z,Active-People
13236,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T10:19:38.651226Z,2023-11-14T10:19:38.651226Z,Active-People
15621,10001,10002,group,323c26c5-9625-44d1-842f-129a737dab76,2023-11-14T13:10:58.795278Z,2023-11-14T13:10:58.795278Z,Active-People
